Freq_Hz,Accel_g,Accel_main
24.726,1.13E-07,8.22E-07
24.735,2.55E-07,1.86E-06
24.745,7.51E-08,5.48E-07
24.754,1.08E-07,7.89E-07
24.764,4.16E-08,3.03E-07
24.773,1.11E-07,8.07E-07
24.782,1.06E-07,7.72E-07
24.792,1.34E-07,9.77E-07
24.801,1.04E-07,7.60E-07
24.81,5.87E-08,4.28E-07
24.82,2.01E-07,1.46E-06
24.829,1.04E-07,7.60E-07
24.839,4.87E-08,3.55E-07
24.848,1.45E-07,1.06E-06
24.857,7.51E-08,5.48E-07
24.867,1.81E-07,1.32E-06
24.876,5.43E-08,3.96E-07
24.886,6.78E-08,4.95E-07
24.895,1.42E-07,1.03E-06
24.904,7.55E-08,5.51E-07
24.914,1.42E-07,1.04E-06
24.923,9.81E-08,7.16E-07
24.933,2.15E-07,1.57E-06
24.942,1.52E-07,1.11E-06
24.951,2.11E-07,1.54E-06
24.961,8.91E-08,6.50E-07
24.97,1.67E-07,1.21E-06
24.98,1.57E-07,1.15E-06
24.989,7.10E-08,5.18E-07
24.998,9.93E-08,7.24E-07
25.008,8.94E-08,6.52E-07
25.017,1.28E-07,9.31E-07
25.026,1.22E-07,8.87E-07
25.036,7.01E-08,5.12E-07
25.045,5.13E-08,3.74E-07
25.055,6.28E-08,4.58E-07
25.064,1.19E-07,8.66E-07
25.073,6.94E-08,5.06E-07
25.083,8.57E-08,6.26E-07
25.092,5.31E-08,3.88E-07
25.102,1.88E-07,1.37E-06
25.111,8.13E-08,5.93E-07
25.12,9.59E-08,7.00E-07
25.13,1.22E-07,8.92E-07
25.139,9.37E-08,6.84E-07
25.149,1.84E-07,1.35E-06
25.158,8.58E-08,6.26E-07
25.167,6.50E-08,4.75E-07
25.177,2.50E-08,1.82E-07
25.186,1.64E-07,1.20E-06
25.196,1.42E-07,1.04E-06
25.205,1.08E-07,7.87E-07
25.214,3.19E-07,2.33E-06
25.224,6.06E-08,4.42E-07
25.233,2.27E-07,1.65E-06
25.242,1.65E-07,1.21E-06
25.252,1.59E-07,1.16E-06
25.261,1.23E-07,9.00E-07
25.271,1.89E-07,1.38E-06
25.28,8.39E-08,6.13E-07
25.289,8.17E-08,5.96E-07
25.299,2.52E-07,1.84E-06
25.308,1.19E-07,8.71E-07
25.318,3.77E-07,2.75E-06
25.327,1.01E-07,7.39E-07
25.336,1.93E-07,1.41E-06
25.346,1.35E-07,9.88E-07
25.355,4.62E-08,3.37E-07
25.365,7.57E-08,5.52E-07
25.374,1.23E-07,8.97E-07
25.383,1.69E-07,1.23E-06
25.393,1.38E-07,1.01E-06
25.402,3.17E-07,2.32E-06
25.412,2.48E-07,1.81E-06
25.421,2.40E-07,1.75E-06
25.43,1.07E-07,7.84E-07
25.44,4.10E-08,2.99E-07
25.449,1.12E-07,8.19E-07
25.458,1.48E-07,1.08E-06
25.468,7.81E-08,5.70E-07
25.477,1.97E-07,1.44E-06
25.487,1.43E-07,1.04E-06
25.496,1.14E-07,8.31E-07
25.505,6.11E-08,4.46E-07
25.515,7.17E-08,5.24E-07
25.524,8.80E-08,6.42E-07
25.534,2.28E-07,1.66E-06
25.543,2.14E-08,1.56E-07
25.552,1.11E-07,8.13E-07
25.562,6.15E-08,4.49E-07
25.571,1.09E-07,7.95E-07
25.581,1.09E-07,7.97E-07
25.59,2.03E-07,1.48E-06
25.599,1.64E-07,1.20E-06
25.609,2.02E-07,1.48E-06
25.618,2.66E-07,1.94E-06
25.627,2.40E-07,1.75E-06
25.637,1.62E-07,1.18E-06
25.646,9.44E-08,6.89E-07
25.656,2.45E-07,1.78E-06
25.665,3.31E-07,2.41E-06
25.674,1.59E-07,1.16E-06
25.684,3.38E-07,2.46E-06
25.693,1.74E-07,1.27E-06
25.703,9.88E-08,7.21E-07
25.712,8.04E-08,5.87E-07
25.721,2.66E-08,1.94E-07
25.731,1.54E-07,1.12E-06
25.74,1.84E-07,1.35E-06
25.75,2.76E-07,2.01E-06
25.759,1.98E-07,1.45E-06
25.768,2.36E-07,1.72E-06
25.778,1.22E-07,8.92E-07
25.787,5.08E-08,3.70E-07
25.797,1.09E-07,7.93E-07
25.806,7.28E-08,5.31E-07
25.815,1.12E-07,8.14E-07
25.825,3.08E-07,2.25E-06
25.834,1.53E-07,1.11E-06
25.843,6.10E-08,4.45E-07
25.853,1.25E-07,9.08E-07
25.862,1.27E-07,9.28E-07
25.872,1.20E-08,8.76E-08
25.881,4.60E-08,3.36E-07
25.89,1.21E-07,8.82E-07
25.9,2.44E-07,1.78E-06
25.909,2.69E-07,1.96E-06
25.919,1.79E-07,1.30E-06
25.928,2.55E-07,1.86E-06
25.937,9.85E-08,7.19E-07
25.947,2.66E-07,1.94E-06
25.956,1.46E-07,1.06E-06
25.966,2.29E-07,1.67E-06
25.975,1.73E-07,1.26E-06
25.984,2.09E-07,1.52E-06
25.994,2.21E-07,1.61E-06
26.003,2.43E-07,1.77E-06
26.013,1.81E-07,1.32E-06
26.022,2.15E-07,1.57E-06
26.031,9.75E-08,7.12E-07
26.041,9.51E-08,6.94E-07
26.05,2.94E-07,2.15E-06
26.059,2.27E-07,1.66E-06
26.069,2.04E-07,1.49E-06
26.078,1.49E-07,1.09E-06
26.088,1.01E-07,7.34E-07
26.097,7.85E-08,5.73E-07
26.106,1.08E-07,7.91E-07
26.116,1.30E-07,9.47E-07
26.125,1.93E-07,1.41E-06
26.135,2.20E-07,1.60E-06
26.144,9.33E-08,6.81E-07
26.153,3.27E-07,2.39E-06
26.163,4.45E-08,3.25E-07
26.172,1.84E-07,1.34E-06
26.182,1.18E-07,8.60E-07
26.191,1.03E-07,7.52E-07
26.2,9.84E-08,7.18E-07
26.21,1.86E-07,1.36E-06
26.219,1.82E-07,1.33E-06
26.228,2.38E-07,1.74E-06
26.238,5.59E-08,4.08E-07
26.247,1.40E-07,1.02E-06
26.257,2.53E-07,1.85E-06
26.266,2.77E-07,2.02E-06
26.275,1.25E-07,9.10E-07
26.285,5.12E-08,3.74E-07
26.294,2.03E-07,1.48E-06
26.304,1.67E-07,1.22E-06
26.313,1.18E-07,8.58E-07
26.322,9.77E-08,7.13E-07
26.332,4.00E-07,2.92E-06
26.341,3.46E-06,2.53E-05
26.351,4.98E-07,3.63E-06
26.36,1.68E-07,1.22E-06
26.369,1.35E-07,9.86E-07
26.379,2.47E-07,1.80E-06
26.388,3.57E-07,2.60E-06
26.398,1.97E-07,1.44E-06
26.407,3.76E-07,2.75E-06
26.416,5.92E-07,4.32E-06
26.426,3.29E-07,2.40E-06
26.435,2.82E-07,2.06E-06
26.444,4.59E-07,3.35E-06
26.454,1.84E-07,1.34E-06
26.463,2.60E-07,1.90E-06
26.473,3.81E-07,2.78E-06
26.482,3.28E-07,2.40E-06
26.491,4.40E-07,3.21E-06
26.501,1.81E-07,1.32E-06
26.51,3.04E-07,2.22E-06
26.52,2.69E-07,1.97E-06
26.529,1.26E-07,9.22E-07
26.538,1.41E-07,1.03E-06
26.548,2.49E-07,1.81E-06
26.557,3.33E-07,2.43E-06
26.567,2.37E-07,1.73E-06
26.576,2.02E-07,1.47E-06
26.585,7.08E-08,5.17E-07
26.595,2.03E-07,1.48E-06
26.604,1.85E-07,1.35E-06
26.614,2.29E-07,1.67E-06
26.623,3.42E-07,2.49E-06
26.632,1.45E-07,1.06E-06
26.642,9.81E-08,7.16E-07
26.651,1.44E-07,1.05E-06
26.66,1.35E-07,9.84E-07
26.67,7.98E-08,5.83E-07
26.679,8.38E-08,6.12E-07
26.689,2.07E-07,1.51E-06
26.698,1.63E-07,1.19E-06
26.707,1.69E-07,1.24E-06
26.717,1.23E-07,8.96E-07
26.726,5.08E-08,3.71E-07
26.736,7.47E-08,5.45E-07
26.745,1.59E-07,1.16E-06
26.754,1.15E-07,8.40E-07
26.764,2.33E-07,1.70E-06
26.773,6.22E-08,4.54E-07
26.783,2.50E-07,1.83E-06
26.792,1.51E-07,1.10E-06
26.801,1.70E-07,1.24E-06
26.811,2.19E-07,1.60E-06
26.82,7.32E-08,5.34E-07
26.83,1.74E-07,1.27E-06
26.839,1.47E-07,1.07E-06
26.848,8.67E-08,6.33E-07
26.858,3.35E-07,2.45E-06
26.867,1.15E-07,8.39E-07
26.876,2.28E-07,1.66E-06
26.886,1.22E-07,8.88E-07
26.895,1.81E-07,1.32E-06
26.905,2.38E-07,1.74E-06
26.914,3.25E-07,2.37E-06
26.923,2.31E-07,1.69E-06
26.933,1.78E-07,1.30E-06
26.942,1.26E-07,9.16E-07
26.952,1.19E-07,8.65E-07
26.961,1.78E-07,1.30E-06
26.97,1.18E-07,8.59E-07
26.98,1.08E-07,7.88E-07
26.989,9.62E-08,7.02E-07
26.999,1.37E-07,9.97E-07
27.008,1.09E-07,7.98E-07
27.017,1.20E-07,8.77E-07
27.027,1.52E-07,1.11E-06
27.036,1.15E-07,8.40E-07
27.045,1.40E-07,1.02E-06
27.055,1.05E-07,7.68E-07
27.064,9.45E-08,6.90E-07
27.074,1.02E-07,7.44E-07
27.083,2.39E-07,1.75E-06
27.092,3.37E-08,2.46E-07
27.102,9.11E-09,6.65E-08
27.111,1.51E-07,1.10E-06
27.121,2.60E-07,1.89E-06
27.13,2.33E-07,1.70E-06
27.139,2.59E-07,1.89E-06
27.149,3.24E-07,2.37E-06
27.158,1.80E-07,1.31E-06
27.168,2.02E-07,1.48E-06
27.177,1.97E-07,1.43E-06
27.186,5.38E-08,3.93E-07
27.196,1.14E-07,8.33E-07
27.205,5.22E-08,3.81E-07
27.215,8.58E-08,6.26E-07
27.224,1.89E-07,1.38E-06
27.233,7.93E-08,5.79E-07
27.243,1.32E-07,9.63E-07
27.252,2.66E-07,1.94E-06
27.261,2.45E-07,1.79E-06
27.271,2.11E-07,1.54E-06
27.28,2.48E-07,1.81E-06
27.29,3.77E-07,2.75E-06
27.299,8.31E-08,6.07E-07
27.308,2.99E-07,2.18E-06
27.318,3.18E-07,2.32E-06
27.327,1.41E-07,1.03E-06
27.337,2.16E-07,1.58E-06
27.346,3.20E-07,2.34E-06
27.355,5.34E-07,3.90E-06
27.365,1.03E-07,7.51E-07
27.374,6.50E-08,4.74E-07
27.384,3.11E-07,2.27E-06
27.393,1.58E-08,1.15E-07
27.402,1.56E-07,1.14E-06
27.412,2.23E-07,1.63E-06
27.421,2.70E-07,1.97E-06
27.431,1.14E-07,8.31E-07
27.44,1.81E-07,1.32E-06
27.449,7.95E-08,5.80E-07
27.459,1.41E-07,1.03E-06
27.468,1.06E-07,7.75E-07
27.477,4.86E-07,3.55E-06
27.487,1.95E-07,1.42E-06
27.496,4.72E-08,3.44E-07
27.506,6.19E-08,4.52E-07
27.515,2.50E-07,1.82E-06
27.524,3.42E-07,2.50E-06
27.534,6.49E-08,4.73E-07
27.543,1.23E-07,8.99E-07
27.553,2.15E-07,1.57E-06
27.562,5.80E-07,4.24E-06
27.571,2.50E-07,1.82E-06
27.581,4.63E-07,3.38E-06
27.59,2.52E-07,1.84E-06
27.6,1.01E-07,7.38E-07
27.609,3.77E-08,2.75E-07
27.618,2.92E-07,2.13E-06
27.628,1.43E-07,1.05E-06
27.637,1.17E-07,8.53E-07
27.647,1.99E-07,1.45E-06
27.656,3.35E-07,2.44E-06
27.665,7.16E-08,5.22E-07
27.675,3.03E-07,2.21E-06
27.684,1.52E-07,1.11E-06
27.693,4.53E-08,3.30E-07
27.703,1.21E-07,8.80E-07
27.712,2.98E-08,2.18E-07
27.722,1.78E-07,1.30E-06
27.731,1.50E-07,1.09E-06
27.74,1.86E-07,1.35E-06
27.75,8.53E-08,6.22E-07
27.759,1.43E-07,1.05E-06
27.769,1.27E-07,9.26E-07
27.778,1.78E-07,1.30E-06
27.787,1.21E-07,8.82E-07
27.797,9.47E-08,6.91E-07
27.806,3.62E-08,2.64E-07
27.816,2.04E-07,1.49E-06
27.825,1.69E-07,1.23E-06
27.834,1.18E-07,8.60E-07
27.844,8.07E-08,5.89E-07
27.853,8.09E-08,5.90E-07
27.862,2.23E-07,1.63E-06
27.872,2.20E-07,1.60E-06
27.881,2.10E-07,1.54E-06
27.891,1.62E-07,1.18E-06
27.9,2.61E-07,1.90E-06
27.909,1.97E-08,1.44E-07
27.919,1.19E-07,8.69E-07
27.928,1.77E-07,1.29E-06
27.938,6.41E-08,4.68E-07
27.947,1.53E-07,1.11E-06
27.956,2.22E-07,1.62E-06
27.966,2.68E-07,1.96E-06
27.975,3.18E-07,2.32E-06
27.985,1.71E-07,1.25E-06
27.994,3.80E-08,2.77E-07
28.003,3.02E-07,2.21E-06
28.013,2.69E-07,1.97E-06
28.022,1.95E-07,1.43E-06
28.032,1.97E-07,1.44E-06
28.041,1.58E-07,1.15E-06
28.05,1.07E-07,7.83E-07
28.06,5.80E-08,4.23E-07
28.069,1.68E-07,1.23E-06
28.078,2.09E-07,1.53E-06
28.088,2.95E-07,2.15E-06
28.097,2.45E-07,1.79E-06
28.107,1.10E-07,8.01E-07
28.116,2.78E-07,2.03E-06
28.125,1.72E-07,1.25E-06
28.135,2.84E-07,2.07E-06
28.144,1.10E-07,8.05E-07
28.154,8.70E-08,6.35E-07
28.163,2.90E-07,2.12E-06
28.172,2.16E-07,1.58E-06
28.182,4.07E-07,2.97E-06
28.191,3.65E-07,2.67E-06
28.201,2.81E-07,2.05E-06
28.21,4.19E-07,3.06E-06
28.219,2.45E-07,1.79E-06
28.229,2.22E-07,1.62E-06
28.238,8.79E-08,6.41E-07
28.248,1.99E-07,1.46E-06
28.257,1.31E-07,9.56E-07
28.266,2.29E-07,1.67E-06
28.276,2.25E-08,1.64E-07
28.285,1.67E-07,1.22E-06
28.294,2.27E-07,1.66E-06
28.304,2.48E-07,1.81E-06
28.313,8.19E-08,5.98E-07
28.323,1.89E-07,1.38E-06
28.332,6.92E-08,5.05E-07
28.341,2.05E-07,1.49E-06
28.351,6.70E-08,4.89E-07
28.36,2.57E-07,1.88E-06
28.37,1.86E-07,1.36E-06
28.379,3.12E-07,2.27E-06
28.388,1.41E-07,1.03E-06
28.398,1.04E-07,7.60E-07
28.407,2.17E-07,1.58E-06
28.417,1.13E-07,8.23E-07
28.426,1.09E-07,7.97E-07
28.435,2.15E-07,1.57E-06
28.445,1.33E-07,9.72E-07
28.454,2.65E-07,1.93E-06
28.464,1.90E-07,1.38E-06
28.473,1.42E-07,1.03E-06
28.482,1.31E-07,9.56E-07
28.492,3.56E-08,2.60E-07
28.501,1.05E-07,7.66E-07
28.51,2.31E-07,1.69E-06
28.52,5.20E-08,3.80E-07
28.529,1.05E-07,7.65E-07
28.539,1.66E-07,1.21E-06
28.548,2.96E-08,2.16E-07
28.557,1.02E-07,7.41E-07
28.567,4.50E-08,3.28E-07
28.576,1.07E-07,7.78E-07
28.586,2.02E-08,1.48E-07
28.595,1.03E-07,7.48E-07
28.604,1.36E-07,9.93E-07
28.614,1.49E-07,1.09E-06
28.623,1.62E-07,1.18E-06
28.633,1.86E-07,1.36E-06
28.642,1.31E-07,9.53E-07
28.651,1.79E-07,1.31E-06
28.661,1.22E-07,8.90E-07
28.67,1.52E-07,1.11E-06
28.679,6.50E-08,4.74E-07
28.689,1.27E-07,9.29E-07
28.698,1.56E-07,1.14E-06
28.708,1.01E-07,7.39E-07
28.717,9.51E-08,6.94E-07
28.726,1.34E-07,9.81E-07
28.736,4.40E-08,3.21E-07
28.745,1.77E-07,1.29E-06
28.755,1.86E-07,1.36E-06
28.764,1.99E-07,1.45E-06
28.773,3.44E-08,2.51E-07
28.783,6.35E-08,4.64E-07
28.792,1.73E-07,1.26E-06
28.802,1.51E-07,1.11E-06
28.811,5.84E-08,4.26E-07
28.82,2.75E-07,2.00E-06
28.83,2.25E-07,1.64E-06
28.839,9.08E-08,6.62E-07
28.849,2.04E-07,1.49E-06
28.858,3.03E-07,2.21E-06
28.867,1.21E-07,8.83E-07
28.877,2.50E-07,1.83E-06
28.886,2.35E-07,1.71E-06
28.895,2.34E-07,1.71E-06
28.905,2.39E-07,1.75E-06
28.914,1.54E-07,1.12E-06
28.924,1.26E-07,9.21E-07
28.933,1.46E-07,1.07E-06
28.942,2.39E-07,1.74E-06
28.952,2.38E-07,1.74E-06
28.961,2.01E-07,1.47E-06
28.971,5.12E-08,3.74E-07
28.98,1.22E-07,8.90E-07
28.989,1.51E-07,1.10E-06
28.999,1.23E-07,8.96E-07
29.008,9.90E-08,7.22E-07
29.018,1.60E-07,1.17E-06
29.027,9.14E-08,6.67E-07
29.036,1.41E-07,1.03E-06
29.046,1.09E-07,7.95E-07
29.055,3.27E-08,2.38E-07
29.065,1.42E-07,1.04E-06
29.074,1.13E-07,8.22E-07
29.083,2.62E-07,1.91E-06
29.093,1.35E-07,9.83E-07
29.102,9.22E-08,6.73E-07
29.111,2.01E-07,1.47E-06
29.121,9.44E-08,6.89E-07
29.13,1.35E-07,9.88E-07
29.14,3.86E-08,2.81E-07
29.149,5.68E-08,4.15E-07
29.158,2.40E-07,1.75E-06
29.168,1.60E-07,1.17E-06
29.177,2.06E-07,1.51E-06
29.187,4.04E-09,2.95E-08
29.196,4.70E-08,3.43E-07
29.205,1.13E-07,8.23E-07
29.215,5.90E-08,4.31E-07
29.224,6.17E-08,4.51E-07
29.234,9.14E-08,6.67E-07
29.243,1.69E-07,1.23E-06
29.252,1.34E-07,9.77E-07
29.262,1.50E-07,1.10E-06
29.271,1.70E-07,1.24E-06
29.281,8.95E-08,6.53E-07
29.29,2.03E-07,1.48E-06
29.299,1.19E-07,8.68E-07
29.309,9.96E-08,7.27E-07
29.318,1.13E-07,8.27E-07
29.327,9.46E-08,6.90E-07
29.337,6.92E-08,5.05E-07
29.346,1.82E-07,1.33E-06
29.356,1.89E-07,1.38E-06
29.365,6.55E-08,4.78E-07
29.374,2.03E-07,1.48E-06
29.384,6.94E-08,5.06E-07
29.393,1.40E-07,1.02E-06
29.403,2.00E-07,1.46E-06
29.412,8.84E-08,6.45E-07
29.421,1.32E-07,9.62E-07
29.431,5.65E-08,4.12E-07
29.44,1.38E-07,1.01E-06
29.45,1.09E-07,7.92E-07
29.459,1.16E-07,8.48E-07
29.468,1.13E-07,8.25E-07
29.478,1.23E-07,8.96E-07
29.487,9.21E-08,6.72E-07
29.496,6.68E-08,4.87E-07
29.506,1.93E-07,1.41E-06
29.515,1.00E-07,7.32E-07
29.525,1.62E-07,1.19E-06
29.534,7.48E-08,5.46E-07
29.543,6.28E-08,4.58E-07
29.553,6.98E-08,5.09E-07
29.562,2.36E-07,1.72E-06
29.572,1.66E-07,1.21E-06
29.581,1.79E-07,1.31E-06
29.59,8.68E-08,6.33E-07
29.6,3.41E-08,2.49E-07
29.609,1.25E-07,9.14E-07
29.619,1.87E-07,1.36E-06
29.628,7.07E-08,5.16E-07
29.637,1.89E-07,1.38E-06
29.647,1.12E-07,8.19E-07
29.656,9.65E-08,7.04E-07
29.666,1.28E-07,9.37E-07
29.675,1.05E-07,7.65E-07
29.684,2.30E-07,1.68E-06
29.694,2.15E-07,1.57E-06
29.703,1.22E-07,8.93E-07
29.712,1.97E-07,1.44E-06
29.722,1.34E-07,9.74E-07
29.731,1.33E-07,9.67E-07
29.741,1.36E-07,9.94E-07
29.75,4.19E-08,3.06E-07
29.759,9.10E-08,6.64E-07
29.769,1.61E-07,1.17E-06
29.778,1.00E-07,7.33E-07
29.788,8.31E-08,6.06E-07
29.797,1.88E-07,1.37E-06
29.806,4.08E-08,2.97E-07
29.816,7.63E-08,5.57E-07
29.825,3.68E-08,2.69E-07
29.835,5.67E-08,4.14E-07
29.844,9.54E-08,6.96E-07
29.853,1.27E-07,9.30E-07
29.863,1.12E-07,8.16E-07
29.872,9.05E-08,6.60E-07
29.882,3.14E-08,2.29E-07
29.891,1.84E-07,1.34E-06
29.9,4.02E-08,2.93E-07
29.91,7.13E-08,5.20E-07
29.919,1.18E-07,8.59E-07
29.928,1.27E-07,9.27E-07
29.938,7.58E-08,5.53E-07
29.947,1.29E-07,9.39E-07
29.957,4.74E-08,3.46E-07
29.966,5.08E-08,3.71E-07
29.975,3.45E-08,2.51E-07
29.985,2.13E-07,1.55E-06
29.994,2.12E-07,1.55E-06
30.004,8.24E-08,6.01E-07
30.013,1.26E-07,9.18E-07
30.022,1.14E-07,8.34E-07
30.032,8.79E-08,6.41E-07
30.041,5.34E-08,3.90E-07
30.051,2.97E-08,2.17E-07
30.06,4.34E-08,3.17E-07
30.069,5.76E-08,4.20E-07
30.079,1.08E-07,7.85E-07
30.088,1.23E-07,9.00E-07
30.098,2.42E-07,1.77E-06
30.107,1.48E-07,1.08E-06
30.116,1.08E-07,7.91E-07
30.126,2.27E-07,1.66E-06
30.135,1.13E-07,8.22E-07
30.144,2.86E-08,2.09E-07
30.154,1.29E-07,9.40E-07
30.163,1.65E-07,1.21E-06
30.173,1.04E-07,7.61E-07
30.182,2.01E-07,1.47E-06
30.191,2.29E-07,1.67E-06
30.201,2.19E-07,1.60E-06
30.21,3.52E-08,2.57E-07
30.22,5.64E-08,4.12E-07
30.229,2.00E-07,1.46E-06
30.238,7.97E-08,5.81E-07
30.248,6.36E-08,4.64E-07
30.257,6.92E-08,5.05E-07
30.267,1.05E-07,7.65E-07
30.276,5.43E-08,3.96E-07
30.285,6.49E-08,4.73E-07
30.295,1.42E-07,1.04E-06
30.304,9.88E-08,7.21E-07
30.313,1.18E-07,8.58E-07
30.323,5.01E-08,3.65E-07
30.332,4.97E-08,3.63E-07
30.342,3.88E-08,2.83E-07
30.351,1.05E-07,7.64E-07
30.36,1.79E-07,1.30E-06
30.37,1.39E-07,1.02E-06
30.379,4.10E-08,2.99E-07
30.389,5.21E-08,3.80E-07
30.398,1.07E-07,7.82E-07
30.407,6.59E-08,4.81E-07
30.417,3.10E-08,2.26E-07
30.426,1.07E-07,7.83E-07
30.436,4.32E-08,3.15E-07
30.445,1.46E-07,1.06E-06
30.454,1.35E-07,9.87E-07
30.464,1.23E-07,8.98E-07
30.473,1.15E-07,8.39E-07
30.483,2.06E-07,1.50E-06
30.492,5.40E-08,3.94E-07
30.501,6.19E-08,4.52E-07
30.511,4.37E-08,3.19E-07
30.52,5.92E-08,4.32E-07
30.529,7.65E-08,5.58E-07
30.539,1.57E-07,1.14E-06
30.548,4.83E-08,3.53E-07
30.558,1.54E-07,1.12E-06
30.567,1.91E-07,1.40E-06
30.576,1.24E-07,9.02E-07
30.586,1.33E-07,9.72E-07
30.595,1.15E-07,8.36E-07
30.605,4.84E-08,3.53E-07
30.614,2.28E-08,1.66E-07
30.623,1.14E-07,8.33E-07
30.633,4.50E-08,3.29E-07
30.642,1.01E-07,7.34E-07
30.652,5.72E-08,4.17E-07
30.661,7.38E-08,5.38E-07
30.67,5.15E-08,3.76E-07
30.68,5.86E-08,4.27E-07
30.689,1.04E-07,7.57E-07
30.699,6.37E-08,4.65E-07
30.708,6.95E-08,5.07E-07
30.717,1.98E-07,1.45E-06
30.727,1.76E-08,1.28E-07
30.736,7.40E-08,5.40E-07
30.745,5.89E-08,4.30E-07
30.755,5.59E-08,4.08E-07
30.764,1.93E-07,1.41E-06
30.774,8.53E-08,6.22E-07
30.783,1.41E-07,1.03E-06
30.792,1.22E-07,8.87E-07
30.802,8.29E-08,6.05E-07
30.811,1.20E-07,8.75E-07
30.821,8.21E-08,5.99E-07
30.83,1.28E-07,9.34E-07
30.839,1.49E-07,1.08E-06
30.849,9.73E-08,7.10E-07
30.858,2.64E-08,1.93E-07
30.868,2.03E-07,1.48E-06
30.877,6.54E-08,4.78E-07
30.886,1.52E-08,1.11E-07
30.896,1.26E-07,9.19E-07
30.905,6.65E-08,4.85E-07
30.915,6.57E-08,4.80E-07
30.924,4.26E-09,3.11E-08
30.933,5.66E-08,4.13E-07
30.943,4.10E-08,2.99E-07
30.952,1.35E-07,9.88E-07
30.961,1.38E-07,1.01E-06
30.971,1.36E-07,9.91E-07
30.98,1.03E-07,7.55E-07
30.99,7.67E-08,5.60E-07
30.999,1.57E-07,1.14E-06
31.008,8.88E-08,6.48E-07
31.018,1.20E-07,8.79E-07
31.027,4.24E-08,3.10E-07
31.037,1.38E-07,1.01E-06
31.046,5.94E-08,4.33E-07
31.055,5.80E-08,4.23E-07
31.065,4.32E-08,3.15E-07
31.074,8.61E-08,6.29E-07
31.084,1.75E-07,1.28E-06
31.093,7.39E-08,5.40E-07
31.102,8.97E-08,6.55E-07
31.112,1.08E-07,7.85E-07
31.121,7.32E-08,5.34E-07
31.13,1.15E-07,8.39E-07
31.14,1.01E-07,7.35E-07
31.149,1.11E-07,8.11E-07
31.159,1.59E-07,1.16E-06
31.168,1.32E-07,9.62E-07
31.177,9.41E-08,6.87E-07
31.187,1.25E-07,9.11E-07
31.196,8.67E-08,6.32E-07
31.206,1.16E-07,8.49E-07
31.215,8.11E-08,5.91E-07
31.224,1.03E-07,7.52E-07
31.234,1.32E-07,9.60E-07
31.243,8.74E-08,6.37E-07
31.253,1.05E-07,7.69E-07
31.262,9.73E-08,7.10E-07
31.271,8.44E-08,6.16E-07
31.281,5.55E-08,4.05E-07
31.29,1.88E-07,1.37E-06
31.3,1.76E-08,1.29E-07
31.309,1.76E-07,1.29E-06
31.318,5.88E-08,4.29E-07
31.328,1.11E-07,8.08E-07
31.337,4.75E-08,3.47E-07
31.346,5.63E-08,4.11E-07
31.356,1.06E-07,7.74E-07
31.365,1.19E-07,8.71E-07
31.375,1.12E-07,8.20E-07
31.384,5.05E-08,3.68E-07
31.393,5.33E-08,3.89E-07
31.403,1.21E-07,8.85E-07
31.412,3.25E-07,2.37E-06
31.422,1.18E-07,8.59E-07
31.431,6.38E-08,4.65E-07
31.44,2.58E-08,1.88E-07
31.45,1.31E-07,9.55E-07
31.459,1.70E-07,1.24E-06
31.469,4.78E-08,3.49E-07
31.478,1.02E-07,7.41E-07
31.487,1.20E-07,8.77E-07
31.497,8.30E-08,6.05E-07
31.506,5.82E-08,4.24E-07
31.516,4.85E-08,3.54E-07
31.525,4.64E-08,3.38E-07
31.534,1.19E-07,8.68E-07
31.544,7.69E-08,5.61E-07
31.553,1.12E-08,8.20E-08
31.562,6.88E-08,5.02E-07
31.572,3.57E-08,2.61E-07
31.581,2.55E-08,1.86E-07
31.591,1.22E-07,8.90E-07
31.6,1.37E-07,1.00E-06
31.609,3.84E-08,2.80E-07
31.619,2.63E-08,1.92E-07
31.628,8.06E-08,5.88E-07
31.638,4.04E-08,2.95E-07
31.647,8.10E-08,5.91E-07
31.656,1.02E-07,7.45E-07
31.666,1.39E-08,1.02E-07
31.675,7.50E-08,5.47E-07
31.685,4.95E-08,3.61E-07
31.694,1.16E-07,8.50E-07
31.703,1.67E-08,1.22E-07
31.713,5.55E-08,4.05E-07
31.722,8.27E-08,6.03E-07
31.732,8.33E-08,6.08E-07
31.741,8.03E-08,5.86E-07
31.75,6.81E-08,4.97E-07
31.76,8.50E-08,6.20E-07
31.769,7.59E-08,5.54E-07
31.778,4.90E-08,3.57E-07
31.788,4.25E-08,3.10E-07
31.797,4.26E-08,3.11E-07
31.807,1.15E-07,8.38E-07
31.816,7.52E-08,5.49E-07
31.825,5.62E-08,4.10E-07
31.835,8.31E-08,6.06E-07
31.844,6.27E-08,4.57E-07
31.854,2.88E-08,2.10E-07
31.863,9.23E-08,6.74E-07
31.872,7.42E-08,5.42E-07
31.882,1.18E-07,8.63E-07
31.891,4.51E-08,3.29E-07
31.901,8.14E-08,5.94E-07
31.91,1.10E-08,8.05E-08
31.919,7.50E-08,5.47E-07
31.929,3.02E-08,2.20E-07
31.938,9.34E-08,6.81E-07
31.947,7.80E-08,5.69E-07
31.957,8.39E-08,6.12E-07
31.966,3.27E-08,2.38E-07
31.976,3.21E-08,2.34E-07
31.985,4.18E-08,3.05E-07
31.994,6.71E-08,4.89E-07
32.004,1.28E-07,9.34E-07
