freq,xdft,psdx
14.506,1.47E-07,1.57E-06
14.511,1.49E-07,1.59E-06
14.515,5.49E-08,5.86E-07
14.519,2.88E-08,3.07E-07
14.524,9.43E-08,1.01E-06
14.528,8.26E-08,8.82E-07
14.532,1.22E-07,1.30E-06
14.537,1.10E-07,1.17E-06
14.541,1.41E-07,1.51E-06
14.546,4.77E-08,5.09E-07
14.55,1.06E-07,1.13E-06
14.554,1.06E-07,1.13E-06
14.559,6.69E-08,7.14E-07
14.563,1.16E-07,1.24E-06
14.568,1.25E-07,1.33E-06
14.572,2.77E-08,2.96E-07
14.576,9.04E-08,9.65E-07
14.581,1.89E-07,2.02E-06
14.585,9.80E-08,1.05E-06
14.589,4.05E-08,4.32E-07
14.594,1.01E-07,1.07E-06
14.598,7.13E-08,7.61E-07
14.603,8.43E-08,9.00E-07
14.607,9.66E-08,1.03E-06
14.611,1.33E-07,1.42E-06
14.616,1.52E-07,1.62E-06
14.62,1.82E-07,1.95E-06
14.625,3.05E-08,3.26E-07
14.629,1.33E-07,1.42E-06
14.633,1.32E-07,1.41E-06
14.638,1.53E-07,1.63E-06
14.642,1.24E-07,1.32E-06
14.646,7.67E-08,8.19E-07
14.651,8.22E-08,8.78E-07
14.655,1.50E-07,1.61E-06
14.66,1.39E-07,1.48E-06
14.664,3.96E-08,4.23E-07
14.668,8.83E-08,9.42E-07
14.673,7.62E-08,8.14E-07
14.677,2.18E-07,2.33E-06
14.682,7.39E-09,7.89E-08
14.686,1.40E-07,1.50E-06
14.69,1.72E-07,1.83E-06
14.695,2.73E-07,2.92E-06
14.699,1.84E-07,1.97E-06
14.704,5.12E-08,5.46E-07
14.708,5.79E-08,6.18E-07
14.712,8.41E-08,8.98E-07
14.717,1.70E-07,1.81E-06
14.721,5.02E-08,5.36E-07
14.725,1.73E-07,1.84E-06
14.73,2.03E-07,2.17E-06
14.734,2.59E-07,2.77E-06
14.739,5.01E-08,5.35E-07
14.743,7.75E-09,8.28E-08
14.747,6.11E-08,6.52E-07
14.752,1.76E-07,1.88E-06
14.756,1.57E-07,1.68E-06
14.761,6.12E-08,6.54E-07
14.765,4.55E-08,4.86E-07
14.769,1.91E-07,2.04E-06
14.774,1.65E-07,1.76E-06
14.778,7.38E-08,7.88E-07
14.782,7.33E-08,7.82E-07
14.787,2.11E-07,2.25E-06
14.791,1.07E-07,1.14E-06
14.796,2.67E-07,2.85E-06
14.8,1.44E-07,1.53E-06
14.804,8.12E-08,8.67E-07
14.809,1.84E-07,1.96E-06
14.813,1.49E-07,1.59E-06
14.818,4.79E-08,5.11E-07
14.822,1.28E-07,1.37E-06
14.826,3.31E-07,3.53E-06
14.831,1.72E-07,1.84E-06
14.835,9.18E-08,9.80E-07
14.84,1.81E-07,1.94E-06
14.844,2.17E-07,2.31E-06
14.848,3.59E-07,3.84E-06
14.853,4.89E-08,5.22E-07
14.857,2.47E-07,2.63E-06
14.861,1.73E-07,1.85E-06
14.866,1.51E-07,1.61E-06
14.87,1.41E-07,1.50E-06
14.875,2.95E-07,3.15E-06
14.879,1.47E-07,1.57E-06
14.883,6.45E-07,6.88E-06
14.888,2.26E-07,2.41E-06
14.892,2.83E-07,3.02E-06
14.897,2.32E-07,2.48E-06
14.901,1.48E-07,1.58E-06
14.905,2.85E-07,3.05E-06
14.91,2.49E-07,2.65E-06
14.914,1.26E-07,1.35E-06
14.918,3.38E-07,3.61E-06
14.923,2.48E-07,2.65E-06
14.927,2.32E-07,2.48E-06
14.932,1.03E-07,1.10E-06
14.936,1.85E-07,1.98E-06
14.94,1.53E-07,1.63E-06
14.945,1.75E-07,1.86E-06
14.949,1.75E-07,1.86E-06
14.954,1.00E-07,1.07E-06
14.958,1.78E-07,1.90E-06
14.962,1.60E-07,1.71E-06
14.967,3.11E-08,3.32E-07
14.971,2.06E-07,2.19E-06
14.975,8.48E-08,9.06E-07
14.98,3.17E-07,3.38E-06
14.984,1.65E-07,1.76E-06
14.989,1.79E-07,1.91E-06
14.993,1.10E-07,1.18E-06
14.997,8.38E-08,8.95E-07
15.002,1.13E-07,1.21E-06
15.006,5.65E-08,6.03E-07
15.011,3.10E-07,3.31E-06
15.015,1.36E-07,1.45E-06
15.019,8.28E-08,8.84E-07
15.024,1.21E-07,1.29E-06
15.028,2.53E-08,2.70E-07
15.033,2.87E-07,3.06E-06
15.037,1.32E-07,1.41E-06
15.041,8.72E-08,9.31E-07
15.046,1.78E-07,1.90E-06
15.05,9.88E-08,1.05E-06
15.054,1.87E-07,2.00E-06
15.059,6.40E-08,6.84E-07
15.063,2.55E-07,2.72E-06
15.068,1.69E-07,1.80E-06
15.072,3.12E-07,3.33E-06
15.076,9.36E-08,1.00E-06
15.081,1.13E-07,1.21E-06
15.085,1.82E-07,1.94E-06
15.09,1.37E-07,1.46E-06
15.094,2.28E-07,2.43E-06
15.098,9.71E-08,1.04E-06
15.103,1.47E-07,1.57E-06
15.107,4.75E-07,5.07E-06
15.111,3.16E-07,3.37E-06
15.116,9.45E-08,1.01E-06
15.12,1.22E-08,1.30E-07
15.125,7.90E-08,8.43E-07
15.129,1.33E-07,1.42E-06
15.133,1.67E-07,1.79E-06
15.138,4.43E-08,4.73E-07
15.142,2.88E-07,3.07E-06
15.147,2.54E-07,2.72E-06
15.151,2.35E-07,2.51E-06
15.155,1.00E-07,1.07E-06
15.16,1.59E-07,1.70E-06
15.164,1.18E-07,1.26E-06
15.168,9.70E-08,1.04E-06
15.173,1.21E-07,1.29E-06
15.177,8.39E-08,8.96E-07
15.182,2.43E-07,2.60E-06
15.186,1.39E-07,1.49E-06
15.19,1.62E-07,1.73E-06
15.195,2.98E-07,3.19E-06
15.199,3.54E-07,3.78E-06
15.204,2.10E-07,2.24E-06
15.208,2.23E-07,2.38E-06
15.212,7.25E-08,7.74E-07
15.217,2.58E-08,2.75E-07
15.221,2.73E-07,2.92E-06
15.226,1.50E-07,1.60E-06
15.23,1.34E-07,1.43E-06
15.234,2.32E-07,2.47E-06
15.239,1.36E-07,1.45E-06
15.243,1.61E-07,1.72E-06
15.247,9.84E-08,1.05E-06
15.252,1.27E-07,1.35E-06
15.256,2.55E-08,2.73E-07
15.261,2.98E-07,3.18E-06
15.265,3.62E-07,3.86E-06
15.269,5.66E-08,6.04E-07
15.274,1.24E-07,1.32E-06
15.278,4.44E-07,4.74E-06
15.283,7.64E-08,8.15E-07
15.287,3.57E-07,3.81E-06
15.291,1.80E-07,1.92E-06
15.296,1.92E-07,2.05E-06
15.3,5.01E-07,5.34E-06
15.304,2.02E-07,2.16E-06
15.309,1.44E-07,1.54E-06
15.313,2.78E-07,2.97E-06
15.318,4.07E-08,4.34E-07
15.322,3.32E-07,3.55E-06
15.326,3.64E-08,3.89E-07
15.331,1.28E-07,1.37E-06
15.335,1.37E-07,1.46E-06
15.34,2.43E-07,2.59E-06
15.344,5.46E-08,5.83E-07
15.348,1.48E-07,1.58E-06
15.353,9.16E-08,9.78E-07
15.357,1.61E-07,1.72E-06
15.361,1.02E-07,1.09E-06
15.366,8.48E-08,9.05E-07
15.37,1.03E-07,1.10E-06
15.375,1.96E-07,2.09E-06
15.379,2.84E-07,3.03E-06
15.383,1.91E-07,2.03E-06
15.388,1.74E-07,1.86E-06
15.392,3.48E-07,3.71E-06
15.397,1.87E-07,2.00E-06
15.401,3.30E-08,3.53E-07
15.405,8.94E-08,9.55E-07
15.41,1.83E-07,1.96E-06
15.414,2.33E-07,2.49E-06
15.419,1.59E-07,1.70E-06
15.423,1.94E-07,2.07E-06
15.427,1.33E-07,1.42E-06
15.432,3.15E-07,3.37E-06
15.436,2.14E-07,2.28E-06
15.44,4.19E-08,4.47E-07
15.445,2.22E-07,2.37E-06
15.449,3.03E-07,3.23E-06
15.454,2.99E-07,3.19E-06
15.458,7.99E-08,8.53E-07
15.462,7.97E-08,8.51E-07
15.467,2.17E-07,2.32E-06
15.471,7.71E-08,8.23E-07
15.476,2.22E-07,2.37E-06
15.48,2.00E-07,2.14E-06
15.484,2.29E-07,2.44E-06
15.489,3.04E-07,3.24E-06
15.493,1.91E-07,2.04E-06
15.497,1.37E-07,1.47E-06
15.502,7.97E-08,8.51E-07
15.506,1.50E-07,1.60E-06
15.511,1.21E-07,1.30E-06
15.515,9.05E-08,9.66E-07
15.519,1.67E-07,1.78E-06
15.524,2.20E-07,2.35E-06
15.528,3.59E-07,3.83E-06
15.533,7.74E-08,8.27E-07
15.537,5.87E-08,6.27E-07
15.541,4.44E-08,4.74E-07
15.546,1.66E-07,1.78E-06
15.55,8.32E-08,8.89E-07
15.554,1.62E-07,1.73E-06
15.559,1.86E-07,1.99E-06
15.563,5.00E-08,5.34E-07
15.568,1.35E-07,1.44E-06
15.572,1.27E-07,1.36E-06
15.576,2.54E-07,2.71E-06
15.581,2.41E-07,2.57E-06
15.585,2.23E-07,2.38E-06
15.59,1.21E-07,1.29E-06
15.594,3.36E-08,3.58E-07
15.598,1.31E-07,1.40E-06
15.603,1.01E-07,1.08E-06
15.607,1.18E-07,1.26E-06
15.612,5.28E-08,5.64E-07
15.616,1.80E-07,1.92E-06
15.62,3.77E-07,4.02E-06
15.625,1.78E-07,1.90E-06
15.629,6.97E-08,7.44E-07
15.633,1.14E-07,1.22E-06
15.638,3.94E-07,4.21E-06
15.642,7.55E-08,8.06E-07
15.647,1.52E-07,1.62E-06
15.651,1.95E-07,2.08E-06
15.655,2.17E-07,2.32E-06
15.66,1.35E-07,1.44E-06
15.664,4.57E-08,4.88E-07
15.669,1.17E-07,1.25E-06
15.673,7.72E-08,8.24E-07
15.677,3.85E-07,4.11E-06
15.682,1.19E-07,1.27E-06
15.686,2.24E-07,2.39E-06
15.69,1.32E-07,1.41E-06
15.695,6.70E-08,7.16E-07
15.699,1.21E-07,1.29E-06
15.704,4.88E-08,5.21E-07
15.708,1.55E-07,1.66E-06
15.712,2.15E-07,2.30E-06
15.717,2.00E-07,2.14E-06
15.721,1.49E-07,1.59E-06
15.726,7.79E-08,8.32E-07
15.73,1.42E-07,1.52E-06
15.734,1.40E-07,1.50E-06
15.739,1.71E-07,1.83E-06
15.743,8.01E-08,8.55E-07
15.748,6.06E-08,6.46E-07
15.752,2.00E-07,2.13E-06
15.756,4.84E-08,5.17E-07
15.761,8.37E-08,8.94E-07
15.765,1.72E-07,1.84E-06
15.769,1.20E-07,1.28E-06
15.774,7.89E-08,8.42E-07
15.778,1.08E-07,1.15E-06
15.783,4.25E-08,4.54E-07
15.787,7.44E-08,7.94E-07
15.791,2.16E-07,2.31E-06
15.796,1.23E-07,1.31E-06
15.8,4.48E-08,4.78E-07
15.805,1.63E-07,1.74E-06
15.809,1.75E-07,1.86E-06
15.813,1.12E-07,1.20E-06
15.818,6.50E-08,6.94E-07
15.822,6.70E-08,7.16E-07
15.826,1.15E-07,1.23E-06
15.831,1.21E-07,1.29E-06
15.835,6.63E-08,7.07E-07
15.84,5.10E-08,5.45E-07
15.844,1.26E-07,1.35E-06
15.848,1.39E-07,1.49E-06
15.853,6.92E-08,7.39E-07
15.857,9.08E-08,9.69E-07
15.862,1.19E-07,1.27E-06
15.866,1.30E-07,1.39E-06
15.87,6.64E-08,7.09E-07
15.875,1.21E-07,1.29E-06
15.879,1.62E-07,1.73E-06
15.883,1.06E-07,1.13E-06
15.888,1.33E-07,1.42E-06
15.892,8.38E-08,8.95E-07
15.897,5.20E-08,5.55E-07
15.901,8.21E-08,8.77E-07
15.905,2.04E-07,2.18E-06
15.91,1.27E-07,1.36E-06
15.914,1.25E-07,1.33E-06
15.919,5.73E-08,6.12E-07
15.923,6.34E-08,6.77E-07
15.927,6.41E-08,6.84E-07
15.932,5.71E-08,6.10E-07
15.936,1.17E-07,1.25E-06
15.941,9.25E-08,9.88E-07
15.945,7.00E-08,7.48E-07
15.949,9.85E-08,1.05E-06
15.954,4.31E-08,4.60E-07
15.958,1.49E-07,1.59E-06
15.962,8.21E-08,8.76E-07
15.967,6.04E-08,6.45E-07
15.971,3.96E-08,4.23E-07
15.976,5.56E-08,5.94E-07
15.98,8.31E-08,8.87E-07
15.984,1.40E-07,1.49E-06
15.989,4.90E-08,5.23E-07
15.993,1.30E-07,1.38E-06
15.998,2.00E-07,2.14E-06
16.002,1.88E-07,2.00E-06
16.006,1.54E-07,1.64E-06
16.011,5.65E-08,6.03E-07
16.015,4.50E-08,4.80E-07
16.019,1.78E-07,1.90E-06
16.024,1.55E-07,1.66E-06
16.028,4.75E-08,5.07E-07
16.033,1.40E-07,1.50E-06
16.037,5.04E-08,5.38E-07
16.041,1.19E-07,1.27E-06
16.046,6.99E-08,7.46E-07
16.05,1.67E-07,1.78E-06
16.055,1.78E-07,1.90E-06
16.059,1.55E-07,1.65E-06
16.063,2.12E-08,2.26E-07
16.068,3.82E-08,4.08E-07
16.072,1.74E-07,1.85E-06
16.076,6.42E-08,6.85E-07
16.081,9.54E-08,1.02E-06
16.085,1.84E-07,1.97E-06
16.09,1.73E-07,1.85E-06
16.094,1.89E-07,2.02E-06
16.098,1.64E-07,1.75E-06
16.103,7.93E-08,8.47E-07
16.107,4.44E-08,4.74E-07
16.112,1.14E-07,1.22E-06
16.116,1.17E-07,1.25E-06
16.12,9.32E-08,9.95E-07
16.125,5.23E-08,5.59E-07
16.129,1.25E-07,1.34E-06
16.134,1.15E-07,1.23E-06
16.138,2.80E-08,2.99E-07
16.142,1.08E-07,1.15E-06
16.147,1.14E-07,1.22E-06
16.151,9.15E-08,9.77E-07
16.155,7.00E-08,7.48E-07
16.16,6.30E-08,6.73E-07
16.164,7.59E-08,8.11E-07
16.169,1.28E-07,1.36E-06
16.173,1.26E-07,1.34E-06
16.177,1.09E-07,1.17E-06
16.182,1.04E-07,1.11E-06
16.186,9.77E-08,1.04E-06
16.191,1.55E-07,1.66E-06
16.195,1.24E-07,1.33E-06
16.199,4.74E-08,5.06E-07
16.204,1.39E-07,1.48E-06
16.208,1.29E-07,1.38E-06
16.212,1.55E-07,1.66E-06
16.217,1.88E-08,2.01E-07
16.221,1.05E-07,1.12E-06
16.226,6.64E-08,7.09E-07
16.23,1.16E-07,1.24E-06
16.234,1.48E-08,1.58E-07
16.239,7.70E-08,8.22E-07
16.243,1.30E-07,1.39E-06
16.248,7.40E-08,7.90E-07
16.252,6.87E-08,7.34E-07
16.256,1.53E-08,1.63E-07
16.261,1.32E-07,1.41E-06
16.265,1.32E-07,1.41E-06
16.269,1.26E-07,1.35E-06
16.274,1.23E-07,1.32E-06
16.278,1.34E-07,1.43E-06
16.283,2.73E-07,2.92E-06
16.287,1.36E-07,1.45E-06
16.291,8.52E-08,9.09E-07
16.296,1.32E-07,1.41E-06
16.3,1.33E-07,1.42E-06
16.305,3.44E-07,3.68E-06
16.309,2.23E-07,2.38E-06
16.313,2.15E-08,2.29E-07
16.318,2.00E-07,2.13E-06
16.322,9.17E-08,9.79E-07
16.327,1.81E-07,1.94E-06
16.331,9.45E-08,1.01E-06
16.335,1.97E-07,2.11E-06
16.34,4.32E-07,4.62E-06
16.344,1.39E-07,1.49E-06
16.348,4.17E-07,4.45E-06
16.353,9.60E-07,1.03E-05
16.357,1.18E-06,1.26E-05
16.362,1.26E-06,1.34E-05
16.366,1.13E-06,1.21E-05
16.37,7.54E-07,8.05E-06
16.375,4.57E-07,4.87E-06
16.379,7.16E-07,7.65E-06
16.384,7.65E-07,8.17E-06
16.388,5.43E-07,5.80E-06
16.392,6.41E-07,6.84E-06
16.397,6.20E-07,6.62E-06
16.401,4.38E-07,4.67E-06
16.405,4.99E-07,5.33E-06
16.41,4.17E-07,4.46E-06
16.414,1.46E-07,1.56E-06
16.419,1.47E-07,1.57E-06
16.423,1.03E-07,1.09E-06
16.427,2.23E-08,2.38E-07
16.432,6.58E-08,7.03E-07
16.436,1.63E-07,1.74E-06
16.441,1.77E-07,1.89E-06
16.445,1.35E-07,1.45E-06
16.449,1.20E-07,1.28E-06
16.454,2.12E-07,2.26E-06
16.458,1.94E-07,2.07E-06
16.463,1.59E-07,1.70E-06
16.467,1.62E-07,1.73E-06
16.471,1.88E-07,2.01E-06
16.476,1.90E-07,2.03E-06
16.48,2.05E-07,2.19E-06
16.484,2.03E-07,2.17E-06
16.489,2.05E-07,2.18E-06
16.493,1.77E-07,1.89E-06
16.498,2.46E-07,2.62E-06
16.502,1.63E-07,1.74E-06
16.506,1.66E-07,1.77E-06
16.511,1.28E-07,1.37E-06
16.515,1.39E-07,1.48E-06
16.52,1.47E-07,1.57E-06
16.524,1.53E-07,1.63E-06
16.528,1.60E-07,1.71E-06
16.533,8.37E-08,8.94E-07
16.537,8.55E-08,9.13E-07
16.541,5.96E-08,6.37E-07
16.546,1.53E-07,1.64E-06
16.55,7.22E-08,7.71E-07
16.555,9.73E-08,1.04E-06
16.559,1.85E-07,1.98E-06
16.563,4.95E-08,5.29E-07
16.568,1.05E-07,1.12E-06
16.572,2.31E-08,2.46E-07
16.577,5.59E-08,5.97E-07
16.581,3.00E-08,3.21E-07
16.585,1.16E-07,1.24E-06
16.59,3.36E-08,3.59E-07
16.594,1.02E-07,1.09E-06
16.598,1.43E-07,1.53E-06
16.603,9.95E-08,1.06E-06
16.607,5.77E-08,6.16E-07
16.612,9.54E-08,1.02E-06
16.616,1.07E-07,1.14E-06
16.62,1.14E-07,1.22E-06
16.625,7.88E-08,8.41E-07
16.629,3.77E-08,4.03E-07
16.634,3.29E-08,3.52E-07
16.638,1.21E-07,1.29E-06
16.642,6.87E-08,7.34E-07
16.647,1.12E-07,1.20E-06
16.651,3.86E-08,4.12E-07
16.656,1.25E-07,1.34E-06
16.66,6.25E-08,6.67E-07
16.664,6.17E-08,6.58E-07
16.669,5.83E-08,6.23E-07
16.673,3.15E-08,3.36E-07
16.677,8.25E-08,8.81E-07
16.682,6.50E-08,6.94E-07
16.686,6.90E-08,7.36E-07
16.691,7.36E-08,7.86E-07
16.695,1.01E-07,1.08E-06
16.699,6.98E-08,7.45E-07
16.704,2.96E-08,3.16E-07
16.708,1.05E-07,1.12E-06
16.713,4.14E-08,4.42E-07
16.717,1.21E-07,1.29E-06
16.721,7.91E-08,8.45E-07
16.726,9.70E-08,1.04E-06
16.73,6.96E-08,7.43E-07
16.734,1.35E-07,1.45E-06
16.739,6.28E-08,6.70E-07
16.743,6.46E-08,6.90E-07
16.748,9.27E-08,9.90E-07
16.752,1.04E-07,1.11E-06
16.756,7.74E-08,8.26E-07
16.761,5.78E-08,6.17E-07
16.765,1.13E-07,1.21E-06
16.77,7.05E-08,7.52E-07
16.774,7.33E-08,7.83E-07
16.778,7.46E-08,7.96E-07
16.783,5.90E-08,6.30E-07
16.787,4.12E-08,4.40E-07
16.791,1.71E-08,1.83E-07
16.796,1.20E-07,1.28E-06
16.8,4.64E-08,4.95E-07
16.805,1.09E-07,1.16E-06
16.809,9.14E-08,9.76E-07
16.813,7.09E-08,7.57E-07
16.818,1.14E-07,1.21E-06
16.822,3.29E-08,3.52E-07
16.827,1.05E-07,1.13E-06
16.831,9.07E-08,9.69E-07
16.835,1.09E-07,1.17E-06
16.84,1.15E-07,1.23E-06
16.844,1.30E-07,1.39E-06
16.849,9.64E-08,1.03E-06
16.853,9.72E-08,1.04E-06
16.857,1.12E-07,1.19E-06
16.862,1.18E-07,1.25E-06
16.866,5.14E-08,5.49E-07
16.87,2.94E-08,3.13E-07
16.875,7.62E-08,8.13E-07
16.879,1.07E-07,1.14E-06
16.884,4.27E-08,4.56E-07
16.888,9.47E-08,1.01E-06
16.892,6.58E-08,7.02E-07
16.897,2.44E-08,2.60E-07
16.901,8.26E-08,8.82E-07
16.906,8.01E-08,8.55E-07
16.91,9.18E-08,9.80E-07
16.914,7.83E-08,8.36E-07
16.919,3.91E-08,4.18E-07
16.923,4.48E-08,4.79E-07
16.927,8.53E-08,9.11E-07
16.932,7.92E-08,8.46E-07
16.936,8.85E-08,9.45E-07
16.941,1.27E-07,1.35E-06
16.945,8.33E-08,8.89E-07
16.949,3.05E-08,3.26E-07
16.954,9.15E-08,9.77E-07
16.958,7.84E-08,8.38E-07
16.963,6.57E-08,7.01E-07
16.967,4.93E-08,5.27E-07
16.971,5.95E-08,6.36E-07
16.976,9.40E-08,1.00E-06
16.98,8.02E-08,8.56E-07
16.984,1.09E-07,1.17E-06
16.989,5.98E-08,6.39E-07
16.993,8.54E-08,9.11E-07
16.998,4.93E-08,5.27E-07
17.002,1.17E-07,1.25E-06
17.006,9.26E-08,9.89E-07
17.011,7.80E-08,8.33E-07
17.015,9.45E-08,1.01E-06
17.02,5.60E-08,5.97E-07
17.024,8.28E-08,8.84E-07
17.028,4.92E-08,5.26E-07
17.033,1.16E-07,1.24E-06
17.037,1.33E-07,1.42E-06
17.042,1.04E-07,1.11E-06
17.046,5.90E-08,6.30E-07
17.05,5.44E-08,5.81E-07
17.055,9.69E-08,1.04E-06
17.059,1.06E-07,1.13E-06
17.063,1.83E-08,1.96E-07
17.068,1.06E-07,1.13E-06
17.072,1.09E-07,1.16E-06
17.077,4.75E-08,5.07E-07
17.081,1.46E-07,1.56E-06
17.085,8.30E-08,8.86E-07
17.09,4.07E-08,4.35E-07
17.094,6.92E-08,7.38E-07
17.099,1.81E-07,1.94E-06
17.103,6.73E-08,7.19E-07
17.107,9.30E-08,9.93E-07
17.112,1.56E-07,1.66E-06
17.116,9.49E-08,1.01E-06
17.12,1.18E-07,1.26E-06
17.125,8.39E-08,8.96E-07
17.129,1.40E-07,1.49E-06
17.134,4.12E-08,4.40E-07
17.138,1.25E-07,1.33E-06
17.142,6.22E-08,6.64E-07
17.147,8.02E-08,8.56E-07
17.151,1.10E-07,1.18E-06
17.156,9.81E-08,1.05E-06
17.16,9.83E-08,1.05E-06
17.164,1.06E-07,1.14E-06
17.169,1.12E-07,1.19E-06
17.173,1.01E-07,1.08E-06
17.177,5.94E-08,6.34E-07
17.182,1.42E-07,1.52E-06
17.186,6.31E-08,6.73E-07
17.191,1.18E-07,1.26E-06
17.195,1.32E-07,1.40E-06
17.199,1.23E-07,1.31E-06
17.204,7.77E-08,8.30E-07
17.208,1.04E-07,1.11E-06
17.213,1.04E-07,1.11E-06
17.217,6.76E-08,7.22E-07
17.221,1.25E-07,1.34E-06
17.226,1.03E-07,1.10E-06
17.23,1.22E-07,1.30E-06
17.235,5.58E-08,5.96E-07
17.239,3.70E-08,3.95E-07
17.243,9.11E-08,9.72E-07
17.248,8.06E-08,8.60E-07
17.252,1.50E-07,1.60E-06
17.256,8.23E-08,8.79E-07
17.261,1.11E-07,1.18E-06
17.265,7.28E-08,7.78E-07
17.27,6.38E-08,6.81E-07
17.274,5.78E-08,6.17E-07
17.278,9.74E-08,1.04E-06
17.283,2.80E-08,2.99E-07
17.287,6.06E-08,6.47E-07
17.292,9.51E-08,1.02E-06
17.296,4.54E-08,4.85E-07
17.3,1.31E-07,1.40E-06
17.305,1.12E-07,1.20E-06
17.309,7.25E-08,7.74E-07
17.313,4.26E-08,4.55E-07
17.318,1.27E-07,1.35E-06
17.322,1.15E-07,1.23E-06
17.327,3.75E-08,4.00E-07
17.331,9.71E-08,1.04E-06
17.335,1.25E-07,1.34E-06
17.34,3.72E-08,3.97E-07
17.344,7.34E-08,7.84E-07
17.349,7.42E-08,7.93E-07
17.353,8.02E-08,8.56E-07
17.357,1.25E-07,1.33E-06
17.362,1.05E-07,1.12E-06
17.366,6.80E-08,7.26E-07
17.371,1.32E-07,1.41E-06
17.375,1.41E-07,1.50E-06
17.379,4.56E-08,4.87E-07
17.384,8.12E-08,8.67E-07
17.388,2.14E-07,2.29E-06
17.392,3.89E-08,4.15E-07
17.397,5.83E-08,6.23E-07
17.401,1.38E-07,1.47E-06
17.406,1.03E-07,1.10E-06
17.41,9.91E-08,1.06E-06
17.414,1.69E-07,1.81E-06
17.419,5.11E-08,5.46E-07
17.423,4.63E-08,4.94E-07
17.428,1.59E-07,1.70E-06
17.432,1.81E-07,1.93E-06
17.436,1.56E-08,1.67E-07
17.441,1.05E-07,1.12E-06
17.445,1.44E-07,1.54E-06
17.449,7.99E-08,8.53E-07
17.454,1.16E-07,1.24E-06
17.458,1.05E-07,1.12E-06
17.463,6.12E-08,6.54E-07
17.467,9.25E-08,9.88E-07
17.471,8.17E-08,8.72E-07
17.476,8.85E-08,9.45E-07
17.48,1.87E-07,2.00E-06
17.485,1.53E-07,1.64E-06
17.489,8.60E-08,9.18E-07
17.493,6.52E-08,6.96E-07
17.498,1.49E-07,1.59E-06
17.502,1.04E-08,1.11E-07
17.506,9.27E-08,9.90E-07
17.511,1.22E-07,1.30E-06
17.515,7.10E-08,7.58E-07
17.52,7.70E-08,8.22E-07
17.524,7.83E-08,8.36E-07
17.528,5.52E-08,5.90E-07
17.533,4.37E-08,4.67E-07
17.537,1.47E-07,1.57E-06
17.542,1.57E-07,1.67E-06
17.546,1.61E-07,1.71E-06
17.55,8.97E-08,9.57E-07
17.555,1.26E-07,1.35E-06
17.559,6.21E-08,6.63E-07
17.564,1.11E-07,1.18E-06
17.568,1.08E-07,1.15E-06
17.572,1.08E-07,1.15E-06
17.577,1.16E-07,1.24E-06
17.581,9.53E-08,1.02E-06
17.585,4.38E-08,4.67E-07
17.59,1.42E-07,1.51E-06
17.594,1.44E-07,1.54E-06
17.599,1.09E-07,1.16E-06
17.603,1.34E-07,1.43E-06
17.607,1.12E-07,1.19E-06
17.612,1.50E-07,1.60E-06
17.616,8.56E-08,9.14E-07
17.621,1.38E-07,1.47E-06
17.625,6.75E-08,7.20E-07
17.629,6.32E-08,6.75E-07
17.634,2.85E-08,3.04E-07
17.638,1.60E-07,1.71E-06
17.642,5.86E-08,6.25E-07
17.647,6.00E-08,6.41E-07
17.651,1.13E-07,1.20E-06
17.656,1.19E-07,1.27E-06
17.66,9.94E-08,1.06E-06
17.664,1.08E-07,1.15E-06
17.669,1.56E-07,1.67E-06
17.673,9.55E-08,1.02E-06
17.678,5.48E-09,5.85E-08
17.682,2.00E-08,2.13E-07
17.686,4.11E-08,4.39E-07
17.691,1.28E-07,1.36E-06
17.695,1.68E-07,1.80E-06
17.699,5.19E-08,5.54E-07
17.704,8.59E-08,9.17E-07
17.708,8.31E-08,8.87E-07
17.713,8.01E-08,8.55E-07
17.717,1.91E-07,2.04E-06
17.721,1.62E-07,1.73E-06
17.726,5.20E-08,5.55E-07
17.73,1.21E-07,1.29E-06
17.735,1.11E-07,1.19E-06
17.739,9.26E-08,9.89E-07
17.743,1.04E-07,1.12E-06
17.748,6.44E-08,6.87E-07
17.752,9.47E-08,1.01E-06
17.757,1.41E-07,1.50E-06
17.761,2.04E-08,2.18E-07
17.765,1.17E-07,1.25E-06
17.77,9.97E-08,1.06E-06
17.774,8.55E-08,9.12E-07
17.778,1.18E-07,1.26E-06
17.783,1.61E-07,1.72E-06
17.787,1.63E-07,1.74E-06
17.792,1.33E-07,1.42E-06
17.796,1.10E-07,1.17E-06
17.8,1.33E-07,1.42E-06
17.805,6.12E-08,6.54E-07
17.809,1.00E-07,1.07E-06
17.814,4.70E-08,5.02E-07
17.818,1.65E-07,1.76E-06
17.822,6.27E-08,6.69E-07
17.827,7.12E-08,7.60E-07
17.831,2.22E-07,2.37E-06
17.835,4.51E-08,4.81E-07
17.84,1.54E-07,1.65E-06
17.844,2.30E-07,2.46E-06
17.849,9.94E-08,1.06E-06
17.853,2.59E-08,2.76E-07
17.857,1.08E-07,1.15E-06
17.862,1.53E-07,1.63E-06
17.866,1.45E-07,1.55E-06
17.871,1.44E-07,1.54E-06
17.875,1.30E-07,1.39E-06
17.879,4.09E-08,4.37E-07
17.884,7.04E-08,7.51E-07
17.888,1.05E-07,1.12E-06
17.892,1.16E-07,1.24E-06
17.897,1.80E-08,1.92E-07
17.901,8.40E-08,8.97E-07
17.906,3.49E-08,3.73E-07
17.91,1.81E-07,1.93E-06
